1	collapse	意味: 崩壊；崩壊する\nアクセント: kə-LÄPS\n類義語: breakdown, crash, disintegrate	audio/001_collapse.mp3
2	the stock market	意味: 株式市場\nアクセント: thə stäk MÄR-kĭt\n類義語: equity market, securities market, bourse	audio/002_the_stock_market.mp3
3	shares	意味: 株式；持ち分\n基本形: share（名詞・単数）\nアクセント: SHÂR\n類義語: stocks, equities, holdings	audio/003_shares.mp3
4	sold	意味: 売った；売却した\n基本形: sell\nアクセント: SEL\n類義語: traded, marketed, disposed of	audio/004_sold.mp3
5	extended	意味: 延長した；拡大した\n基本形: extend\nアクセント: ĭk-STEND\n類義語: prolonged, expanded, stretched	audio/005_extended.mp3
6	fell	意味: 下落した；落ちた\n基本形: fall\nアクセント: FÔL\n類義語: dropped, declined, sank	audio/006_fell.mp3
7	sharply	意味: 急激に；鋭く\nアクセント: SHÄRP-lē\n類義語: steeply, abruptly, dramatically	audio/007_sharply.mp3
8	leaving financial ruin	意味: 金融破産が残った\nアクセント: LĒV-ĭng fə-NÄN-shəl RŪ-ən	audio/008_leaving_financial_ruin.mp3
9	wake	意味: 余波；後に続くもの\nアクセント: WĀK\n類義語: aftermath, trail, consequence	audio/009_wake.mp3
10	devastating	意味: 壊滅的な；痛烈な\nアクセント: DEV-ə-stā-tĭng\n類義語: destructive, disastrous, crushing	audio/010_devastating.mp3
11	long-term	意味: 長期的な\nアクセント: LÔNG-tûrm\n類義語: lasting, prolonged, enduring	audio/011_long_term.mp3
12	effect	意味: 影響；効果\nアクセント: ĭ-FEKT\n類義語: impact, result, consequence	audio/012_effect.mp3
13	downhill	意味: 下り坂の；悪化して\nアクセント: DOUN-hĭl\n類義語: downward, deteriorating, declining	audio/013_downhill.mp3
14	gathered	意味: 集めた；勢いを増した\n基本形: gather\nアクセント: GÄTH-ər\n類義語: collected, accumulated, built up	audio/014_gathered.mp3
15	momentum	意味: 勢い；弾み\nアクセント: mō-MEN-təm\n類義語: impetus, drive, force	audio/015_momentum.mp3
16	swept	意味: 一掃した；押し流した\n基本形: sweep\nアクセント: SWĒP\n類義語: cleared, washed away, overran	audio/016_swept.mp3
17	away	意味: 離れて；消えて\nアクセント: ə-WĀ\n類義語: off, aside, gone	audio/017_away.mp3
18	whole	意味: 全体の；丸ごとの\nアクセント: HŌL\n類義語: entire, complete, total	audio/018_whole.mp3
19	putting	意味: 〜させる\n基本形: put\nアクセント: PŬT	audio/019_putting.mp3
20	failed	意味: 失敗した；倒産した\n基本形: fail\nアクセント: FĀL\n類義語: collapsed, went bankrupt, fell short	audio/020_failed.mp3
21	wages	意味: 賃金\n基本形: wage（名詞・単数）\nアクセント: WĀJ\n類義語: pay, earnings, compensation	audio/021_wages.mp3
22	fortunate	意味: 幸運な；運のよい\nアクセント: FÔR-chə-nĭt\n類義語: lucky, favorable, blessed	audio/022_fortunate.mp3
23	enough	意味: 十分な；十分に\nアクセント: ĭ-NŬF\n類義語: sufficient, adequate, plenty	audio/023_enough.mp3
24	precipitously	意味: 急激に；険しいほどに\nアクセント: prĭ-SĬP-ĭ-təs-lē\n類義語: steeply, suddenly, abruptly	audio/024_precipitously.mp3
25	goods	意味: 商品；財\n基本形: good（名詞）\nアクセント: GŬD\n類義語: products, merchandise, commodities	audio/025_goods.mp3
26	declined	意味: 減少した；低下した\n基本形: decline\nアクセント: dĭ-KLĪN\n類義語: decreased, dropped, diminished	audio/026_declined.mp3
27	segment	意味: 部分；区分\nアクセント: SEG-mənt\n類義語: section, portion, sector	audio/027_segment.mp3
28	serious	意味: 深刻な；重大な\nアクセント: SĬR-ē-əs\n類義語: severe, grave, critical	audio/028_serious.mp3
29	trouble	意味: 問題；困難\nアクセント: TRŬB-əl\n類義語: difficulty, problem, distress	audio/029_trouble.mp3
30	arrival	意味: 到来；到着\nアクセント: ə-RĪ-vəl\n類義語: advent, coming, onset	audio/030_arrival.mp3
31	depression	意味: 不況；落ち込み\nアクセント: dĭ-PRESH-ən\n類義語: recession, slump, downturn	audio/031_depression.mp3
32	nearly	意味: ほとんど；ほぼ\nアクセント: NĬR-lē\n類義語: almost, virtually, practically	audio/032_nearly.mp3
33	eliminated	意味: 排除した；ほぼなくした\n基本形: eliminate\nアクセント: ĭ-LĬM-ə-nāt\n類義語: removed, eradicated, abolished	audio/033_eliminated.mp3
