1	a proven	意味: 実証済みの\nアクセント: ə PRŪ-vən\n類義語: verified, established, confirmed	audio/001_a_proven.mp3
2	cure to	意味: ～に対する治療法\nアクセント: kyŏŏr tū\n類義語: remedy for, treatment for, solution to	audio/002_cure_to.mp3
3	precisely	意味: 正確に；厳密に\nアクセント: pri-SĪS-lē\n類義語: exactly, accurately, strictly	audio/003_precisely.mp3
4	quiets	意味: 静める；和らげる\n基本形: quiet\nアクセント: KWĪ-ət\n類義語: calms, soothes, eases	audio/004_quiets.mp3
5	dramatic	意味: 劇的な；顕著な\nアクセント: drə-MAT-ik\n類義語: striking, remarkable, significant	audio/005_dramatic.mp3
6	psychologist	意味: 心理学者\nアクセント: sī-KÄ-lə-jist\n類義語: therapist, behavioral scientist, clinician	audio/006_psychologist.mp3
7	Institute	意味: 研究所；学会\nアクセント: IN-stə-tūt\n類義語: organization, academy, research center	audio/007_institute.mp3
8	suggesting	意味: 示唆している\n基本形: suggest\nアクセント: sə-JEST\n類義語: indicating, implying, proposing	audio/008_suggesting.mp3
9	lung function	意味: 肺機能\nアクセント: LUNG FUNGK-shən\n類義語: pulmonary function, respiratory capacity, breathing function	audio/009_lung_function.mp3
10	asthmatics	意味: 喘息患者（複数）\n基本形: asthmatic\nアクセント: az-MÄT-ik\n類義語: asthma patients, wheezers, sufferers	audio/010_asthmatics.mp3
11	the immune function	意味: 免疫機能\nアクセント: thē i-MYŪN FUNGK-shən\n類義語: immune response, immunological function, defense function	audio/011_the_immune_function.mp3
12	biweekly	意味: 隔週の；週2回の\nアクセント: bī-WĒK-lē\n類義語: every two weeks, twice-weekly, fortnightly	audio/012_biweekly.mp3
13	outscored	意味: 得点で上回った\n基本形: outscore\nアクセント: out-SKÔR\n類義語: surpassed, beat, outperformed	audio/013_outscored.mp3
14	colleagues	意味: 同僚（複数）\n基本形: colleague\nアクセント: KÄ-lēgz\n類義語: coworkers, peers, associates	audio/014_colleagues.mp3
15	on timed	意味: 時間制限付きで\nアクセント: on tīmd\n類義語: under time pressure, in timed conditions, against the clock	audio/015_on_timed.mp3
16	biofeedback	意味: バイオフィードバック\nアクセント: bī-ō-FĒD-bak\n類義語: physiological feedback, self-regulation training, mind-body feedback	audio/016_biofeedback.mp3
17	none of	意味: ～のどれも～ない\nアクセント: nŭn əv\n類義語: not any of, no part of, neither of	audio/017_none_of.mp3
18	excludes	意味: 除外する\n基本形: exclude\nアクセント: ik-SKLŪD\n類義語: omits, leaves out, rules out	audio/018_excludes.mp3
19	whether	意味: ～かどうか\nアクセント: HWETH-ər\n類義語: if, whether or not, in case	audio/019_whether.mp3
20	suggest	意味: 提案する；示唆する\nアクセント: sə-JEST\n類義語: propose, indicate, imply	audio/020_suggest.mp3
21	extend	意味: 延ばす；拡張する\nアクセント: ik-STEND\n類義語: lengthen, prolong, expand	audio/021_extend.mp3
22	breast	意味: 乳房；胸部\nアクセント: BREST\n類義語: chest, bosom, mammary gland	audio/022_breast.mp3
23	cancer	意味: がん\nアクセント: KAN-sər\n類義語: malignancy, carcinoma, tumor	audio/023_cancer.mp3
24	asthma	意味: 喘息\nアクセント: AZ-mə\n類義語: bronchial asthma, airway disease, respiratory disorder	audio/024_asthma.mp3
25	rheumatoid	意味: リウマチ性の\nアクセント: RŪ-mə-toid\n類義語: inflammatory, autoimmune, arthritic	audio/025_rheumatoid.mp3
26	arthritis	意味: 関節炎\nアクセント: är-THRĪ-təs\n類義語: joint inflammation, rheumatism, arthropathy	audio/026_arthritis.mp3
27	ease	意味: 和らげる；緩和する\nアクセント: ĒZ\n類義語: relieve, alleviate, lessen	audio/027_ease.mp3
28	experts agree	意味: 専門家は同意する\nアクセント: EKS-pərts ə-GRĒ\n類義語: specialists concur, authorities agree, professionals are in accord	audio/028_experts_agree.mp3
29	encourages	意味: 促す；励ます\n基本形: encourage\nアクセント: en-KUR-ij\n類義語: promotes, motivates, supports	audio/029_encourages.mp3
30	terrible	意味: ひどい；恐ろしい\nアクセント: TER-ə-bəl\n類義語: awful, dreadful, horrible	audio/030_terrible.mp3
31	funeral	意味: 葬式\nアクセント: FYŪ-nə-rəl\n類義語: burial service, memorial service, obsequies	audio/031_funeral.mp3
32	lets you	意味: あなたに～させる\nアクセント: lets yū\n類義語: allows you, enables you, permits you	audio/032_lets_you.mp3
33	victim	意味: 犠牲者；被害者\nアクセント: VIK-təm\n類義語: sufferer, casualty, target	audio/033_victim.mp3
