1	element	意味: 要素；成分\nアクセント: ĔL-ə-mənt\n類義語: component, factor, constituent	audio/001_element.mp3
2	existence	意味: 存在\nアクセント: ĭg-ZĬS-təns\n類義語: presence, being, reality	audio/002_existence.mp3
3	the relative absence	意味: 相対的な欠如\nアクセント: thə RĔL-ə-tĭv ĂB-səns\n類義語: comparative lack, partial absence, limited presence	audio/003_the_relative_absence.mp3
4	instinctive regulation	意味: 本能的な調整\nアクセント: ĭn-STĬNGK-tĭv rĕg-yə-LĀ-shən\n類義語: automatic control, innate regulation, natural adjustment	audio/004_instinctive_regulation.mp3
5	surrounding	意味: 周囲の；取り巻く\nアクセント: sə-ROUND-ĭng\n類義語: surrounding area, environment, nearby	audio/005_surrounding.mp3
6	remains the same throughout	意味: 全体を通して同じままである\nアクセント: rĭ-MĀNZ thə sām thrōō-OUT\n類義語: stays constant, remains unchanged, is stable throughout	audio/006_remains_the_same_throughout.mp3
7	instinctive	意味: 本能的な\nアクセント: ĭn-STĬNGK-tĭv\n類義語: innate, inborn, automatic	audio/007_instinctive.mp3
8	equipment	意味: 装備；機能的備え\nアクセント: ĭ-KWĬP-mənt\n類義語: gear, apparatus, tools	audio/008_equipment.mp3
9	fit to cope successfully	意味: うまく対処できる適性がある\nアクセント: fĭt tə kōp sək-SĔS-fə-lē\n類義語: well-adapted, capable of handling, suited to manage	audio/009_fit_to_cope_successfully.mp3
10	extinct	意味: 絶滅した\nアクセント: ĭk-STĬNGKT\n類義語: vanished, wiped out, disappeared	audio/010_extinct.mp3
11	in this fashion	意味: このように；このやり方で\nアクセント: ĭn thĭs FĂSH-ən\n類義語: in this way, thus, like this	audio/011_in_this_fashion.mp3
12	harmoniously	意味: 調和して；円満に\nアクセント: här-MŌ-nē-əs-lē\n類義語: peacefully, compatibly, in balance	audio/012_harmoniously.mp3
13	sense of absence of struggle	意味: 闘争の不在感覚\nアクセント: sĕns əv ĂB-səns əv STRŬG-əl\n類義語: feeling of peace, lack of conflict, non-struggle perception	audio/013_sense_of_absence_of_struggle.mp3
14	inherited	意味: 受け継がれた；遺伝した\n基本形: inherit\nアクセント: ĭn-HĔR-ĭt\n類義語: passed down, transmitted, genetic	audio/014_inherited.mp3
15	either	意味: どちらか；いずれか\nアクセント: Ē-thər\n類義語: one or the other, any one, whichever	audio/015_either.mp3
16	dies out	意味: 絶える；消滅する\n基本形: die out\nアクセント: dīz OUT\n類義語: disappears, becomes extinct, vanishes	audio/016_dies_out.mp3
17	instinctive equipment	意味: 本能的な備え\nアクセント: ĭn-STĬNGK-tĭv ĭ-KWĬP-mənt\n類義語: innate toolkit, natural endowment, inborn capacities	audio/017_instinctive_equipment.mp3
18	the emergence	意味: 出現；発生\nアクセント: thē ĭ-MÛR-jəns\n類義語: appearance, rise, development	audio/018_the_emergence.mp3
19	defined	意味: 明確にした；定義された\n基本形: define\nアクセント: dĭ-FĪND\n類義語: specified, clarified, determined	audio/019_defined.mp3
20	occurring	意味: 起こっている；生じている\n基本形: occur\nアクセント: ə-KÛR-ĭng\n類義語: happening, taking place, arising	audio/020_occurring.mp3
21	point in the process of evolution	意味: 進化の過程における時点\nアクセント: point ĭn thə prŏ-sĕs əv ĕv-ə-LŪ-shən\n類義語: evolutionary stage, phase in evolution, developmental point	audio/021_point_in_the_process_of_evolution.mp3
22	instinctive	意味: 本能的な\nアクセント: ĭn-STĬNGK-tĭv\n類義語: innate, inborn, automatic	audio/022_instinctive.mp3
23	reached	意味: 到達した\n基本形: reach\nアクセント: RĒCHT\n類義語: attained, achieved, arrived at	audio/023_reached.mp3
24	emerges with	意味: 〜を伴って現れる\n基本形: emerge with\nアクセント: ĭ-MÛRJ-ĭz wĭth\n類義語: appears with, comes with, arises with	audio/024_emerges_with.mp3
25	differentiate	意味: 区別する；分化させる\nアクセント: dĭf-ə-RĔN-shē-āt\n類義語: distinguish, separate, discriminate	audio/025_differentiate.mp3
26	awareness of	意味: 〜の認識；自覚\nアクセント: ə-WÂR-nĭs əv\n類義語: consciousness of, recognition of, understanding of	audio/026_awareness_of.mp3
27	a separate entity	意味: 独立した存在\nアクセント: ə SĔP-rət ĔN-tə-tē\n類義語: distinct being, individual unit, independent existence	audio/027_a_separate_entity.mp3
28	visualize the future	意味: 未来を思い描く\nアクセント: VĬZH-ōō-ə-līz thə FYŪ-chər\n類義語: imagine ahead, foresee, picture the future	audio/028_visualize_the_future.mp3
29	denote objects	意味: 物体を示す\nアクセント: dĭ-NŌT ŏb-jĕkts\n類義語: indicate things, signify objects, refer to items	audio/029_denote_objects.mp3
30	acts	意味: 行為；行動\n基本形: act\nアクセント: ĂKTS\n類義語: actions, deeds, behaviors	audio/030_acts.mp3
31	conceive	意味: 思いつく；考案する；概念化する\nアクセント: kən-SĒV\n類義語: imagine, formulate, devise	audio/031_conceive.mp3
32	strength	意味: 強さ；力\nアクセント: STRĔNGKTH\n類義語: power, force, vigor	audio/032_strength.mp3
33	prime	意味: 主要な；最も重要な\nアクセント: PRĪM\n類義語: main, primary, principal	audio/033_prime.mp3
34	specifically	意味: 具体的に；明確に言えば\nアクセント: spə-SĬF-ĭk-lē\n類義語: particularly, expressly, precisely	audio/034_specifically.mp3
