1	primarily mixtures	意味: 主に混合物である\nアクセント: prī-MER-ə-lē MĬKS-chərz\n類義語: mostly mixtures, chiefly combinations, mainly blends	audio/001_primarily_mixtures.mp3
2	compounds	意味: 化合物\n基本形: compound\nアクセント: KŎM-poundz\n類義語: chemicals, molecular substances, combinations	audio/002_compounds.mp3
3	hydrogen	意味: 水素\nアクセント: HĪ-drə-jən\n類義語: H, hydrogen gas, elemental hydrogen	audio/003_hydrogen.mp3
4	formed	意味: 形成された\n基本形: form\nアクセント: fôrmd\n類義語: created, generated, produced	audio/004_formed.mp3
5	begins with deposits	意味: 堆積物から始まる\nアクセント: bĭ-GĬNZ wĭth dĭ-PŎZ-ĭts\n類義語: starts with sediment, originates from deposits, commences with accumulation	audio/005_begins_with_deposits.mp3
6	fine sediment	意味: 細粒堆積物\nアクセント: fīn SĔD-ə-mənt\n類義語: fine particles, silt-like deposits, small-grain sediment	audio/006_fine_sediment.mp3
7	Trapped over	意味: 上部で閉じ込められた\nアクセント: trăpt ō-vər\n類義語: confined above, sealed over, captured overhead	audio/007_trapped_over.mp3
8	beneath	意味: 〜の下に\nアクセント: bĭ-NĒTH\n類義語: below, under, underneath	audio/008_beneath.mp3
9	organic matter	意味: 有機物\nアクセント: ôr-GĂN-ĭk MĂT-ər\n類義語: biological material, organic material, biomass	audio/009_organic_matter.mp3
10	combined effect	意味: 複合的な効果\nアクセント: kəm-BĪND ĭ-FĔKT\n類義語: joint effect, cumulative impact, combined influence	audio/010_combined_effect.mp3
11	formation of	意味: 〜の形成\nアクセント: fôr-MĀ-shən əv\n類義語: creation of, development of, generation of	audio/011_formation_of.mp3
12	deposits	意味: 堆積物；鉱床\n基本形: deposit\nアクセント: dĭ-PŎZ-ĭts\n類義語: accumulations, sediments, layers	audio/012_deposits.mp3
13	reservoirs	意味: 貯留層；貯留域\n基本形: reservoir\nアクセント: RĔZ-ər-vwärz\n類義語: storage zones, reservoirs, trapped pools	audio/013_reservoirs.mp3
14	migrate	意味: 移動する\nアクセント: MĪ-grāt\n類義語: move, shift, travel	audio/014_migrate.mp3
15	upward	意味: 上方へ\nアクセント: ŬP-wərd\n類義語: upwardly, higher, toward the surface	audio/015_upward.mp3
16	towards	意味: 〜に向かって\nアクセント: tə-WÔRDZ\n類義語: toward, in the direction of, to	audio/016_towards.mp3
17	escape	意味: 逃れる；漏れ出る\nアクセント: ĭ-SKĀP\n類義語: leak out, get away, dissipate out	audio/017_escape.mp3
18	seeps	意味: にじみ出る\n基本形: seep\nアクセント: sēps\n類義語: oozes, leaks, percolates	audio/018_seeps.mp3
19	dissipate	意味: 散逸する；拡散する\nアクセント: DĬS-ə-pāt\n類義語: disperse, fade, scatter	audio/019_dissipate.mp3
20	soon be	意味: まもなく〜になる\nアクセント: sōōn bē\n類義語: quickly become, shortly turn, promptly be	audio/020_soon_be.mp3
21	oxidized	意味: 酸化した\n基本形: oxidize\nアクセント: ŎK-sĭ-dīzd\n類義語: reacted with oxygen, weathered, rusted	audio/021_oxidized.mp3
22	trapped	意味: 閉じ込められた\n基本形: trap\nアクセント: trăpt\n類義語: confined, enclosed, sealed	audio/022_trapped.mp3
23	prevent	意味: 防ぐ；妨げる\nアクセント: prĭ-VĔNT\n類義語: stop, hinder, block	audio/023_prevent.mp3
24	reaching	意味: 到達すること\n基本形: reach\nアクセント: RĒ-chĭng\n類義語: arriving at, attaining, getting to	audio/024_reaching.mp3
25	underneath	意味: 〜の下に\nアクセント: ŭn-dər-NĒTH\n類義語: below, beneath, under	audio/025_underneath.mp3
26	faults	意味: 断層\n基本形: fault\nアクセント: fôlts\n類義語: fractures, breaks, fault lines	audio/026_faults.mp3
27	normal seismic events	意味: 通常の地震活動\nアクセント: NÔR-məl SĪZ-mĭk ĭ-VĔNTS\n類義語: regular seismic activity, ordinary earthquakes, typical tremors	audio/027_normal_seismic_events.mp3
28	reservoir	意味: 貯留層；貯留域\nアクセント: RĔZ-ər-vwär\n類義語: storage layer, accumulation zone, holding formation	audio/028_reservoir.mp3
29	impression	意味: 印象\nアクセント: ĭm-PRĔSH-ən\n類義語: perception, notion, idea	audio/029_impression.mp3
30	subterranean lakes	意味: 地下の湖\nアクセント: sŭb-tə-RĀ-nē-ən lāks\n類義語: underground lakes, subsurface pools, hidden lakes	audio/030_subterranean_lakes.mp3
31	within	意味: 〜の内部に\nアクセント: wĭth-ĬN\n類義語: inside, in, internally	audio/031_within.mp3
32	porous sedimentary rocks	意味: 多孔質の堆積岩\nアクセント: PÔR-əs sĕd-ə-MĔN-tə-rē rôks\n類義語: permeable sedimentary rocks, porous strata, permeable rock layers	audio/032_porous_sedimentary_rocks.mp3
33	sandstone	意味: 砂岩\nアクセント: SĂND-stōn\n類義語: arenite, clastic rock, sedimentary sandstone	audio/033_sandstone.mp3
34	shale	意味: 頁岩\nアクセント: shāl\n類義語: mudstone, fine-grained sedimentary rock, shale rock	audio/034_shale.mp3
35	as little as	意味: わずか〜ほど\nアクセント: ăz LĬT-əl ăz\n類義語: as low as, no more than, merely	audio/035_as_little_as.mp3
