1	the chief source	意味: 主な供給源\nアクセント: thə chēf sôrs\n類義語: main source, primary origin, principal supply	audio/001_the_chief_source.mp3
2	evaporated	意味: 蒸発した\n基本形: evaporate\nアクセント: ĭ-VĂP-ə-rā-tĭd\n類義語: vaporized, turned to vapor, dried up	audio/002_evaporated.mp3
3	invisible vapor	意味: 目に見えない水蒸気\nアクセント: ĭn-VĬZ-ə-bəl VĀ-pər\n類義語: unseen moisture, water vapor, gaseous water	audio/003_invisible_vapor.mp3
4	condenses	意味: 凝結する\n基本形: condense\nアクセント: kən-DĔNS-ĭz\n類義語: liquefies, forms droplets, turns into liquid	audio/004_condenses.mp3
5	raindrops	意味: 雨粒\n基本形: raindrop\nアクセント: RĀN-drŏps\n類義語: droplets, rain beads, precipitation drops	audio/005_raindrops.mp3
6	Condensation	意味: 凝結\nアクセント: kŏn-dĕn-SĀ-shən\n類義語: liquefaction, moisture formation, vapor-to-liquid change	audio/006_condensation.mp3
7	the air is cooled	意味: 空気が冷やされる\nアクセント: thē âr ĭz kōōld\n類義語: air temperature drops, air becomes cooler, air chills	audio/007_the_air_is_cooled.mp3
8	Air cools	意味: 空気が冷える\nアクセント: âr kōōlz\n類義語: air chills, air loses heat, temperature decreases	audio/008_air_cools.mp3
9	either	意味: どちらか\nアクセント: Ē-thər\n類義語: one or the other, any one, whichever	audio/009_either.mp3
10	expansion	意味: 膨張；拡大\nアクセント: ĭk-SPĂN-shən\n類義語: enlargement, spreading, increase in volume	audio/010_expansion.mp3
11	landmass	意味: 陸塊\nアクセント: LĂND-măs\n類義語: large land area, continent, terrestrial mass	audio/011_landmass.mp3
12	ice-covered expanse	意味: 氷に覆われた広大な地域\nアクセント: īs-KŬV-ərd ĭk-SPĂNS\n類義語: frozen stretch, icy area, glaciated region	audio/012_ice_covered_expanse.mp3
13	passes	意味: 通過する\n基本形: pass\nアクセント: PĂS-ĭz\n類義語: moves through, goes by, travels across	audio/013_passes.mp3
14	moisture	意味: 湿気；水分\nアクセント: MOIS-chər\n類義語: humidity, dampness, water content	audio/014_moisture.mp3
15	condenses	意味: 凝結する\n基本形: condense\nアクセント: kən-DĔNS-ĭz\n類義語: liquefies, forms droplets, turns into liquid	audio/015_condenses.mp3
16	fog	意味: 霧\nアクセント: fôg\n類義語: mist, haze, low cloud	audio/016_fog.mp3
17	dew	意味: 露\nアクセント: dū\n類義語: moisture droplets, condensation drops, morning moisture	audio/017_dew.mp3
18	frost	意味: 霜\nアクセント: frôst\n類義語: hoarfrost, ice crystals, frozen dew	audio/018_frost.mp3
19	rises and expands	意味: 上昇して膨張する\nアクセント: RĪ-zĭz ănd ĭk-SPĂNDZ\n類義語: ascends and spreads, moves upward and enlarges, rises and dilates	audio/019_rises_and_expands.mp3
20	vapor	意味: 蒸気；水蒸気\nアクセント: VĀ-pər\n類義語: gas, steam, moisture in air	audio/020_vapor.mp3
21	condenses to form clouds	意味: 凝結して雲を形成する\nアクセント: kən-DĔNS-ĭz tə fôrm kloudz\n類義語: forms clouds by condensation, turns into clouds, cloud formation occurs	audio/021_condenses_to_form_clouds.mp3
22	Air rises for several reasons	意味: 空気は複数の理由で上昇する\nアクセント: âr RĪ-zĭz fôr SĔV-ər-əl rē-zənz\n類義語: air ascends for many causes, multiple uplift mechanisms, various reasons for rising air	audio/022_air_rises_for_several_reasons.mp3
23	Convergent	意味: 収束する；集中する\nアクセント: kən-VÛR-jənt\n類義語: meeting, coming together, converging	audio/023_convergent.mp3
24	whirling toward	意味: 〜へ渦巻きながら向かう\nアクセント: HWÛR-lĭng tə-WÔRD\n類義語: spiraling toward, rotating toward, swirling to	audio/024_whirling_toward.mp3
25	collides	意味: 衝突する\n基本形: collide\nアクセント: kə-LĪDZ\n類義語: crashes, bumps into, impacts	audio/025_collides.mp3
26	upward	意味: 上向きに；上方へ\nアクセント: ŬP-wərd\n類義語: upwardly, above, higher	audio/026_upward.mp3
27	In convective lift	意味: 対流性上昇では\nアクセント: ĭn kən-VĔK-tĭv lĭft\n類義語: in convectional uplift, during convective rise, under convective motion	audio/027_in_convective_lift.mp3
28	buoyant	意味: 浮力のある；浮きやすい\nアクセント: BOI-ənt\n類義語: floating, light, uplifted	audio/028_buoyant.mp3
29	the surrounding air	意味: 周囲の空気\nアクセント: thə sə-ROUND-ĭng âr\n類義語: nearby air, ambient air, surrounding atmosphere	audio/029_the_surrounding_air.mp3
30	In orographic lift	意味: 地形性上昇では\nアクセント: ĭn ôr-ə-GRĂF-ĭk lĭft\n類義語: in topographic uplift, during mountain lifting, in terrain-forced ascent	audio/030_in_orographic_lift.mp3
31	encounters	意味: 遭遇する；ぶつかる\n基本形: encounter\nアクセント: ĭn-KOUN-tərz\n類義語: meets, faces, runs into	audio/031_encounters.mp3
32	denser body	意味: より密度の高い塊\nアクセント: dĕn-sər BŎD-ē\n類義語: heavier mass, compact body, more concentrated mass	audio/032_denser_body.mp3
33	dust	意味: ちり；ほこり\nアクセント: dŭst\n類義語: particles, fine dirt, powder	audio/033_dust.mp3
34	above	意味: 上に；上方で\nアクセント: ə-BŬV\n類義語: over, higher than, on top of	audio/034_above.mp3
