1	concept	概念；考え方	audio/001_concept.mp3
2	measure	測定する；対策	audio/002_measure.mp3
3	shaped	形成した；形作った	audio/003_shaped.mp3
4	consumption	消費；消費量	audio/004_consumption.mp3
5	generate	生み出す；発生させる	audio/005_generate.mp3
6	concern	懸念；心配する	audio/006_concern.mp3
7	depletion	枯渇；減少	audio/007_depletion.mp3
8	fossil fuels	化石燃料	audio/008_fossil_fuels.mp3
9	fertile soil	肥沃な土壌	audio/009_fertile_soil.mp3
10	replenish	補充する；回復させる	audio/010_replenish.mp3
11	imbalances	不均衡；アンバランス（複数）	audio/011_imbalances.mp3
12	disrupts entire ecosystems	生態系全体を混乱させる	audio/012_disrupts_entire_ecosystems.mp3
13	degradation	劣化；悪化	audio/013_degradation.mp3
14	refers	言及する；指す	audio/014_refers.mp3
15	decline	減少；衰退する	audio/015_decline.mp3
16	lndustrial activities	産業活動	audio/016_lndustrial_activities.mp3
17	urban expansion	都市拡大；市街地拡張	audio/017_urban_expansion.mp3
18	intensive agriculture	集約的農業	audio/018_intensive_agriculture.mp3
19	pollution	汚染；公害	audio/019_pollution.mp3
20	biodiversity	生物多様性	audio/020_biodiversity.mp3
21	Degraded	劣化した；質が落ちた	audio/021_degraded.mp3
22	capable of providing	提供できる；供給可能な	audio/022_capable_of_providing.mp3
23	stable climates	安定した気候	audio/023_stable_climates.mp3
24	healthy food supplies	健康的な食料供給	audio/024_healthy_food_supplies.mp3
25	brings	もたらす；連れてくる	audio/025_brings.mp3
26	sustainability	持続可能性	audio/026_sustainability.mp3
27	aims	目指す；目的	audio/027_aims.mp3
28	balance present	現在のバランスを取る	audio/028_balance_present.mp3
29	ability	能力；できること	audio/029_ability.mp3
30	to meet their own	自分たち自身の～を満たすために	audio/030_to_meet_their_own.mp3
31	renewable sources	再生可能な資源（エネルギー源）	audio/031_renewable_sources.mp3
32	sigjnificant	重要な；著しい	audio/032_sigjnificant.mp3
33	both	両方；～も～も	audio/033_both.mp3
34	individual	個人の；個人	audio/034_individual.mp3
35	responsibility	責任；責務	audio/035_responsibility.mp3
36	collective action	集団行動；共同の取り組み	audio/036_collective_action.mp3
37	minimize waste and encourage efficient	廃棄を最小化し、効率的な〜を促進する	audio/037_minimize_waste_and_encourage_efficient.mp3
38	prioritize sustainability	持続可能性を優先する	audio/038_prioritize_sustainability.mp3
39	prevent degradation	劣化を防ぐ	audio/039_prevent_degradation.mp3
40	ensure a healthier planet	より健全な地球を確保する	audio/040_ensure_a_healthier_planet.mp3
41	for generations to come	将来の世代のために	audio/041_for_generations_to_come.mp3
