1	the earth's crust	意味: 地球の地殻\nアクセント: thē ərths KRUST\n類義語: terrestrial crust, outer shell, earth crust	audio/001_the_earth_s_crust.mp3
2	consists	意味: ～から成る\n基本形: consist\nアクセント: kən-SISTS\n類義語: is composed of, comprises, is made up of	audio/002_consists.mp3
3	thin layer of rock	意味: 薄い岩石の層\nアクセント: thin LĀ-ər əv rok\n類義語: slender rock stratum, narrow rocky layer, fine rock sheet	audio/003_thin_layer_of_rock.mp3
4	lying	意味: 横たわる；位置する\n基本形: lie\nアクセント: LĪ-ing\n類義語: resting, situated, positioned	audio/004_lying.mp3
5	above the mantle	意味: マントルの上に\nアクセント: ə-BUV thə MAN-tl\n類義語: over the mantle, atop the mantle, on the mantle	audio/005_above_the_mantle.mp3
6	pressures	意味: 圧力（複数）\n基本形: pressure\nアクセント: PRESH-ərz\n類義語: stresses, forces, compression	audio/006_pressures.mp3
7	Geologists	意味: 地質学者（複数）\n基本形: geologist\nアクセント: jē-ÄL-ə-jists\n類義語: earth scientists, geoscientists, stratigraphers	audio/007_geologists.mp3
8	geothermal gradient	意味: 地温勾配\nアクセント: jē-ō-THUR-məl GRĀ-dē-ənt\n類義語: thermal gradient, subsurface temperature gradient, geothermal rate	audio/008_geothermal_gradient.mp3
9	measure	意味: 測る；測定する\nアクセント: MEZH-ər\n類義語: gauge, quantify, assess	audio/009_measure.mp3
10	per unit of depth	意味: 深さの単位当たり\nアクセント: pər YŪ-nət əv depth\n類義語: per depth unit, for each depth interval, by depth increment	audio/010_per_unit_of_depth.mp3
11	the geothermal	意味: 地熱の\nアクセント: thē jē-ō-THUR-məl\n類義語: geothermal, earth-heat, subsurface thermal	audio/011_the_geothermal.mp3
12	gradient	意味: 勾配；傾斜\nアクセント: GRĀ-dē-ənt\n類義語: slope, rate of change, incline	audio/012_gradient.mp3
13	varies	意味: 変化する\n基本形: vary\nアクセント: VER-ēz\n類義語: changes, differs, fluctuates	audio/013_varies.mp3
14	place to place	意味: 場所ごとに\nアクセント: plās tū plās\n類義語: from one location to another, locally, regionally	audio/014_place_to_place.mp3
15	crust	意味: 地殻；外皮\nアクセント: KRUST\n類義語: outer layer, shell, surface layer	audio/015_crust.mp3
