1	obesity	意味: 肥満\nアクセント: ō-BĒ-sə-tē\n類義語: overweight, corpulence, adiposity	audio/001_obesity.mp3
2	nutritional disease	意味: 栄養性疾患\nアクセント: nū-TRISH-ə-nəl di-ZĒZ\n類義語: diet-related disease, deficiency disorder, nutrition-linked illness	audio/002_nutritional_disease.mp3
3	horrible	意味: ひどい；恐ろしい\nアクセント: HOR-ə-bəl\n類義語: terrible, dreadful, awful	audio/003_horrible.mp3
4	lack of	意味: ～の欠如\nアクセント: lak əv\n類義語: absence of, shortage of, deficiency of	audio/004_lack_of.mp3
5	obesity	意味: 肥満\nアクセント: ō-BĒ-sə-tē\n類義語: overweight, corpulence, adiposity	audio/005_obesity.mp3
6	merely	意味: ただ単に\nアクセント: MIR-lē\n類義語: simply, only, just	audio/006_merely.mp3
7	hunger in disguise	意味: 変装した飢え；隠れた空腹\nアクセント: HUNG-gər in dis-GĪZ\n類義語: hidden hunger, masked starvation, covert appetite	audio/007_hunger_in_disguise.mp3
8	specter	意味: 亡霊；不吉な気配\nアクセント: SPEK-tər\n類義語: ghost, phantom, menace	audio/008_specter.mp3
9	stalks	意味: つけまとう\n基本形: stalk\nアクセント: STÔKS\n類義語: haunts, prowls, pursues	audio/009_stalks.mp3
10	starvation	意味: 飢餓\nアクセント: stär-VĀ-shən\n類義語: famine, hunger, undernourishment	audio/010_starvation.mp3
11	bears witness	意味: 証拠となる；証言する\n基本形: bear witness\nアクセント: berz WIT-nəs\n類義語: testifies, confirms, attests	audio/011_bears_witness.mp3
12	Though	意味: ～だけれども\nアクセント: THŌ\n類義語: although, even though, while	audio/012_though.mp3
13	sac	意味: 嚢；袋状組織\nアクセント: SAK\n類義語: pouch, cavity, bag	audio/013_sac.mp3
14	readily	意味: 容易に；すぐに\nアクセント: RED-ə-lē\n類義語: easily, promptly, willingly	audio/014_readily.mp3
15	expands to	意味: ～まで広がる；膨らむ\n基本形: expand to\nアクセント: ik-SPANDZ tū\n類義語: grows to, enlarges to, stretches to	audio/015_expands_to.mp3
16	bulky meals	意味: かさの大きい食事\nアクセント: BUL-kē mēlz\n類義語: voluminous meals, large meals, heavy portions	audio/016_bulky_meals.mp3
17	pose	意味: 引き起こす；もたらす\nアクセント: PŌZ\n類義語: present, create, cause	audio/017_pose.mp3
18	mechanical	意味: 機械的な\nアクセント: mə-KAN-i-kəl\n類義語: physical, structural, automatic	audio/018_mechanical.mp3
19	endured considerable	意味: かなりの～を耐えた\n基本形: endure considerable\nアクセント: en-DYOORD kən-SID-ər-ə-bəl\n類義語: withstood substantial, tolerated significant, suffered much	audio/019_endured_considerable.mp3
20	deprivation	意味: 欠乏；剥奪\nアクセント: dep-rə-VĀ-shən\n類義語: shortage, lack, privation	audio/020_deprivation.mp3
21	consumption	意味: 消費；摂取\nアクセント: kən-SUMP-shən\n類義語: intake, use, expenditure	audio/021_consumption.mp3
22	Yet,	意味: それでも\nアクセント: YET\n類義語: nevertheless, still, even so	audio/022_yet.mp3
23	no matter how	意味: どれほど～でも\nアクセント: nō MAT-ər hou\n類義語: regardless of how, however, in any degree	audio/023_no_matter_how.mp3
24	outset	意味: 初め；開始\nアクセント: OUT-set\n類義語: beginning, start, commencement	audio/024_outset.mp3
25	ordinarily	意味: 普通は；通常\nアクセント: ôr-dən-ER-ə-lē\n類義語: usually, normally, commonly	audio/025_ordinarily.mp3
26	resolutely	意味: 断固として\nアクセント: REZ-ə-lūt-lē\n類義語: firmly, decisively, steadfastly	audio/026_resolutely.mp3
27	swell	意味: 膨らむ\nアクセント: SWEL\n類義語: expand, inflate, enlarge	audio/027_swell.mp3
28	gigantic proportions	意味: 巨大な規模\nアクセント: jī-GAN-tik prə-PÔR-shənz\n類義語: massive scale, enormous dimensions, huge magnitude	audio/028_gigantic_proportions.mp3
29	an almost irresistible urge	意味: ほとんど抗えない衝動\nアクセント: an ÔL-mōst ir-i-ZIS-tə-bəl ərj\n類義語: overwhelming impulse, powerful craving, compelling drive	audio/029_an_almost_irresistible_urge.mp3
30	built-in controls	意味: 生得的な制御機能\nアクセント: bĭlt-in kən-TRŌLZ\n類義語: inherent regulators, internal controls, natural checks	audio/030_built_in_controls.mp3
31	appetite	意味: 食欲；欲求\nアクセント: AP-ə-tīt\n類義語: hunger, craving, desire	audio/031_appetite.mp3
32	the accumulation of excess fat	意味: 過剰脂肪の蓄積\nアクセント: thē ə-kyū-myə-LĀ-shən əv ik-SES fat\n類義語: fat buildup, adipose accumulation, excessive fat storage	audio/032_the_accumulation_of_excess_fat.mp3
